starttime	seconds	ctime	dtime	ttime	wait
Tue Aug 03 16:32:39 2021	1627975959	0	1032	1032	1032
Tue Aug 03 16:32:42 2021	1627975962	0	1033	1033	1032
Tue Aug 03 16:32:32 2021	1627975952	1	1032	1034	1032
Tue Aug 03 16:32:37 2021	1627975957	0	1035	1035	1034
Tue Aug 03 16:32:40 2021	1627975960	0	1035	1035	1035
Tue Aug 03 16:32:36 2021	1627975956	0	1035	1036	1035
Tue Aug 03 16:32:34 2021	1627975954	0	1037	1037	1037
Tue Aug 03 16:32:32 2021	1627975952	3	1038	1041	1038
Tue Aug 03 16:32:41 2021	1627975961	0	1041	1041	1040
Tue Aug 03 16:32:35 2021	1627975955	0	1042	1043	1042
Tue Aug 03 16:32:39 2021	1627975959	0	1043	1043	1042
Tue Aug 03 16:32:43 2021	1627975963	0	1044	1044	1043
Tue Aug 03 16:32:47 2021	1627975967	0	1044	1045	1044
Tue Aug 03 16:32:43 2021	1627975963	0	1048	1048	1047
Tue Aug 03 16:32:36 2021	1627975956	0	1049	1049	1048
Tue Aug 03 16:32:39 2021	1627975959	0	1050	1050	1049
Tue Aug 03 16:32:45 2021	1627975965	0	1050	1050	1049
Tue Aug 03 16:32:41 2021	1627975961	0	1053	1053	1052
Tue Aug 03 16:32:41 2021	1627975961	0	1053	1053	1053
Tue Aug 03 16:32:46 2021	1627975966	0	1054	1054	1053
Tue Aug 03 16:32:42 2021	1627975962	0	1055	1055	1054
Tue Aug 03 16:32:39 2021	1627975959	0	1055	1055	1054
Tue Aug 03 16:32:47 2021	1627975967	0	1055	1055	1054
Tue Aug 03 16:32:44 2021	1627975964	0	1055	1056	1055
Tue Aug 03 16:32:45 2021	1627975965	0	1057	1057	1056
Tue Aug 03 16:32:45 2021	1627975965	0	1058	1058	1057
Tue Aug 03 16:32:47 2021	1627975967	0	1060	1060	1059
Tue Aug 03 16:32:46 2021	1627975966	0	1061	1062	1061
Tue Aug 03 16:32:43 2021	1627975963	0	1063	1064	1063
Tue Aug 03 16:32:42 2021	1627975962	0	1064	1064	1063
Tue Aug 03 16:32:38 2021	1627975958	0	1064	1064	1064
Tue Aug 03 16:32:42 2021	1627975962	0	1066	1067	1066
Tue Aug 03 16:32:42 2021	1627975962	0	1068	1068	1067
Tue Aug 03 16:32:34 2021	1627975954	0	1069	1069	1068
Tue Aug 03 16:32:41 2021	1627975961	0	1070	1070	1070
Tue Aug 03 16:32:42 2021	1627975962	0	1071	1072	1071
Tue Aug 03 16:32:33 2021	1627975953	0	1073	1073	1072
Tue Aug 03 16:32:40 2021	1627975960	0	1075	1076	1075
Tue Aug 03 16:32:46 2021	1627975966	0	1077	1077	1076
Tue Aug 03 16:32:44 2021	1627975964	0	1079	1079	1078
Tue Aug 03 16:32:42 2021	1627975962	0	1079	1079	1079
Tue Aug 03 16:32:45 2021	1627975965	0	1079	1079	1079
Tue Aug 03 16:32:44 2021	1627975964	0	1080	1080	1079
Tue Aug 03 16:32:43 2021	1627975963	0	1080	1080	1080
Tue Aug 03 16:32:39 2021	1627975959	0	1081	1081	1081
Tue Aug 03 16:32:46 2021	1627975966	0	1082	1082	1082
Tue Aug 03 16:32:44 2021	1627975964	0	1082	1082	1082
Tue Aug 03 16:32:44 2021	1627975964	0	1083	1083	1081
Tue Aug 03 16:32:45 2021	1627975965	0	1084	1085	1084
Tue Aug 03 16:32:44 2021	1627975964	0	1086	1086	1085
Tue Aug 03 16:32:45 2021	1627975965	0	1087	1087	1086
Tue Aug 03 16:32:42 2021	1627975962	0	1089	1089	1089
Tue Aug 03 16:32:38 2021	1627975958	0	1089	1090	1089
Tue Aug 03 16:32:43 2021	1627975963	0	1092	1092	1091
Tue Aug 03 16:32:38 2021	1627975958	0	1092	1093	1092
Tue Aug 03 16:32:46 2021	1627975966	0	1093	1093	1093
Tue Aug 03 16:32:32 2021	1627975952	1	1093	1094	1093
Tue Aug 03 16:32:40 2021	1627975960	0	1098	1099	1098
Tue Aug 03 16:32:47 2021	1627975967	0	1099	1099	1098
Tue Aug 03 16:32:42 2021	1627975962	0	1100	1100	1099
Tue Aug 03 16:32:45 2021	1627975965	0	1100	1100	1100
Tue Aug 03 16:32:43 2021	1627975963	0	1100	1101	1100
Tue Aug 03 16:32:40 2021	1627975960	0	1102	1102	1101
Tue Aug 03 16:32:41 2021	1627975961	0	1102	1102	1102
Tue Aug 03 16:32:38 2021	1627975958	0	1105	1105	1103
Tue Aug 03 16:32:44 2021	1627975964	0	1106	1106	1105
Tue Aug 03 16:32:33 2021	1627975953	0	1108	1108	1108
Tue Aug 03 16:32:32 2021	1627975952	0	1109	1109	1109
Tue Aug 03 16:32:45 2021	1627975965	0	1111	1112	1110
Tue Aug 03 16:32:46 2021	1627975966	0	1112	1112	1111
Tue Aug 03 16:32:44 2021	1627975964	0	1113	1113	1112
Tue Aug 03 16:32:43 2021	1627975963	0	1116	1116	1115
Tue Aug 03 16:32:37 2021	1627975957	0	1116	1116	1115
Tue Aug 03 16:32:46 2021	1627975966	0	1119	1119	1118
Tue Aug 03 16:32:46 2021	1627975966	0	1119	1119	1118
Tue Aug 03 16:32:43 2021	1627975963	0	1122	1122	1121
Tue Aug 03 16:32:42 2021	1627975962	0	1123	1123	1122
Tue Aug 03 16:32:47 2021	1627975967	0	1124	1125	1124
Tue Aug 03 16:32:32 2021	1627975952	2	1123	1125	1122
Tue Aug 03 16:32:36 2021	1627975956	0	1127	1128	1127
Tue Aug 03 16:32:32 2021	1627975952	0	1129	1129	1129
Tue Aug 03 16:32:43 2021	1627975963	0	1131	1131	1130
Tue Aug 03 16:32:34 2021	1627975954	0	1133	1134	1133
Tue Aug 03 16:32:33 2021	1627975953	0	1134	1134	1134
Tue Aug 03 16:32:39 2021	1627975959	0	1135	1135	1135
Tue Aug 03 16:32:43 2021	1627975963	0	1135	1136	1135
Tue Aug 03 16:32:38 2021	1627975958	0	1140	1140	1139
Tue Aug 03 16:32:40 2021	1627975960	0	1141	1141	1141
Tue Aug 03 16:32:41 2021	1627975961	0	1141	1142	1141
Tue Aug 03 16:32:46 2021	1627975966	0	1143	1143	1143
Tue Aug 03 16:32:40 2021	1627975960	0	1143	1144	1143
Tue Aug 03 16:32:36 2021	1627975956	0	1145	1145	1145
Tue Aug 03 16:32:40 2021	1627975960	0	1145	1145	1145
Tue Aug 03 16:32:45 2021	1627975965	0	1145	1145	1145
Tue Aug 03 16:32:37 2021	1627975957	0	1146	1147	1146
Tue Aug 03 16:32:47 2021	1627975967	0	1149	1150	1149
Tue Aug 03 16:32:37 2021	1627975957	0	1150	1150	1150
Tue Aug 03 16:32:36 2021	1627975956	0	1151	1151	1151
Tue Aug 03 16:32:36 2021	1627975956	0	1151	1151	1151
Tue Aug 03 16:32:47 2021	1627975967	0	1152	1152	1151
Tue Aug 03 16:32:38 2021	1627975958	0	1156	1156	1155
Tue Aug 03 16:32:47 2021	1627975967	0	1156	1156	1155
Tue Aug 03 16:32:39 2021	1627975959	0	1156	1156	1156
Tue Aug 03 16:32:38 2021	1627975958	0	1156	1156	1156
Tue Aug 03 16:32:36 2021	1627975956	0	1157	1157	1156
Tue Aug 03 16:32:44 2021	1627975964	0	1157	1157	1157
Tue Aug 03 16:32:37 2021	1627975957	0	1159	1159	1158
Tue Aug 03 16:32:42 2021	1627975962	0	1161	1161	1160
Tue Aug 03 16:32:34 2021	1627975954	0	1161	1162	1161
Tue Aug 03 16:32:43 2021	1627975963	0	1163	1163	1162
Tue Aug 03 16:32:46 2021	1627975966	0	1175	1175	1174
Tue Aug 03 16:32:44 2021	1627975964	0	1176	1177	1176
Tue Aug 03 16:32:41 2021	1627975961	0	1178	1178	1177
Tue Aug 03 16:32:47 2021	1627975967	0	1179	1179	1178
Tue Aug 03 16:32:33 2021	1627975953	0	1180	1180	1180
Tue Aug 03 16:32:37 2021	1627975957	0	1182	1182	1181
Tue Aug 03 16:32:47 2021	1627975967	0	1183	1184	1183
Tue Aug 03 16:32:44 2021	1627975964	0	1184	1184	1183
Tue Aug 03 16:32:36 2021	1627975956	0	1185	1186	1185
Tue Aug 03 16:32:32 2021	1627975952	0	1186	1186	1185
Tue Aug 03 16:32:40 2021	1627975960	0	1186	1186	1186
Tue Aug 03 16:32:32 2021	1627975952	0	1187	1187	1187
Tue Aug 03 16:32:36 2021	1627975956	0	1187	1187	1186
Tue Aug 03 16:32:37 2021	1627975957	0	1187	1187	1187
Tue Aug 03 16:32:43 2021	1627975963	0	1189	1189	1189
Tue Aug 03 16:32:45 2021	1627975965	0	1190	1190	1190
Tue Aug 03 16:32:46 2021	1627975966	0	1191	1191	1190
Tue Aug 03 16:32:43 2021	1627975963	0	1191	1191	1191
Tue Aug 03 16:32:45 2021	1627975965	0	1192	1192	1191
Tue Aug 03 16:32:38 2021	1627975958	0	1192	1192	1192
Tue Aug 03 16:32:32 2021	1627975952	1	1192	1193	1191
Tue Aug 03 16:32:33 2021	1627975953	0	1193	1193	1193
Tue Aug 03 16:32:47 2021	1627975967	0	1195	1195	1194
Tue Aug 03 16:32:36 2021	1627975956	0	1196	1196	1196
Tue Aug 03 16:32:43 2021	1627975963	0	1198	1198	1198
Tue Aug 03 16:32:43 2021	1627975963	0	1199	1199	1199
Tue Aug 03 16:32:38 2021	1627975958	0	1200	1200	1199
Tue Aug 03 16:32:34 2021	1627975954	0	1201	1201	1200
Tue Aug 03 16:32:44 2021	1627975964	0	1201	1202	1201
Tue Aug 03 16:32:34 2021	1627975954	0	1203	1203	1203
Tue Aug 03 16:32:46 2021	1627975966	0	1203	1204	1203
Tue Aug 03 16:32:37 2021	1627975957	0	1206	1206	1205
Tue Aug 03 16:32:38 2021	1627975958	0	1207	1208	1207
Tue Aug 03 16:32:37 2021	1627975957	0	1209	1209	1208
Tue Aug 03 16:32:47 2021	1627975967	0	1209	1209	1209
Tue Aug 03 16:32:37 2021	1627975957	0	1210	1210	1209
Tue Aug 03 16:32:43 2021	1627975963	0	1210	1211	1209
Tue Aug 03 16:32:44 2021	1627975964	0	1212	1212	1211
Tue Aug 03 16:32:37 2021	1627975957	0	1213	1213	1212
Tue Aug 03 16:32:45 2021	1627975965	0	1215	1215	1214
Tue Aug 03 16:32:46 2021	1627975966	0	1216	1216	1215
Tue Aug 03 16:32:38 2021	1627975958	0	1217	1218	1217
Tue Aug 03 16:32:44 2021	1627975964	0	1218	1218	1217
Tue Aug 03 16:32:33 2021	1627975953	0	1218	1218	1217
Tue Aug 03 16:32:38 2021	1627975958	0	1218	1218	1218
Tue Aug 03 16:32:36 2021	1627975956	0	1219	1219	1217
Tue Aug 03 16:32:34 2021	1627975954	0	1219	1219	1219
Tue Aug 03 16:32:45 2021	1627975965	0	1221	1221	1221
Tue Aug 03 16:32:36 2021	1627975956	0	1221	1222	1221
Tue Aug 03 16:32:37 2021	1627975957	0	1222	1222	1207
Tue Aug 03 16:32:45 2021	1627975965	0	1222	1222	1222
Tue Aug 03 16:32:36 2021	1627975956	0	1223	1223	1222
Tue Aug 03 16:32:43 2021	1627975963	0	1224	1224	1223
Tue Aug 03 16:32:44 2021	1627975964	0	1225	1225	1225
Tue Aug 03 16:32:47 2021	1627975967	0	1225	1225	1224
Tue Aug 03 16:32:37 2021	1627975957	0	1228	1229	1227
Tue Aug 03 16:32:44 2021	1627975964	0	1229	1229	1228
Tue Aug 03 16:32:43 2021	1627975963	0	1230	1230	1229
Tue Aug 03 16:32:36 2021	1627975956	0	1231	1231	1231
Tue Aug 03 16:32:34 2021	1627975954	0	1231	1232	1231
Tue Aug 03 16:32:32 2021	1627975952	0	1231	1232	1231
Tue Aug 03 16:32:43 2021	1627975963	0	1232	1232	1231
Tue Aug 03 16:32:37 2021	1627975957	0	1236	1236	1235
Tue Aug 03 16:32:37 2021	1627975957	0	1236	1236	1236
Tue Aug 03 16:32:43 2021	1627975963	0	1238	1238	1238
Tue Aug 03 16:32:45 2021	1627975965	0	1240	1240	1240
Tue Aug 03 16:32:38 2021	1627975958	0	1241	1241	1240
Tue Aug 03 16:32:46 2021	1627975966	0	1242	1242	1241
Tue Aug 03 16:32:42 2021	1627975962	0	1243	1243	1242
Tue Aug 03 16:32:36 2021	1627975956	0	1248	1248	1247
Tue Aug 03 16:32:37 2021	1627975957	0	1251	1251	1251
Tue Aug 03 16:32:38 2021	1627975958	0	1253	1253	1252
Tue Aug 03 16:32:44 2021	1627975964	0	1255	1256	1255
Tue Aug 03 16:32:47 2021	1627975967	0	1257	1257	1257
Tue Aug 03 16:32:45 2021	1627975965	0	1262	1263	1262
Tue Aug 03 16:32:44 2021	1627975964	0	1266	1266	1265
Tue Aug 03 16:32:45 2021	1627975965	0	1270	1271	1270
Tue Aug 03 16:32:43 2021	1627975963	0	1275	1275	1274
Tue Aug 03 16:32:43 2021	1627975963	0	1283	1283	1282
Tue Aug 03 16:32:43 2021	1627975963	0	1292	1292	1292
Tue Aug 03 16:32:36 2021	1627975956	0	1295	1295	1294
Tue Aug 03 16:32:37 2021	1627975957	0	1299	1299	1298
Tue Aug 03 16:32:45 2021	1627975965	0	1299	1300	1299
Tue Aug 03 16:32:46 2021	1627975966	0	1301	1301	1299
Tue Aug 03 16:32:44 2021	1627975964	0	1304	1304	1302
Tue Aug 03 16:32:37 2021	1627975957	0	1307	1307	1306
Tue Aug 03 16:32:37 2021	1627975957	0	1323	1323	1323
Tue Aug 03 16:32:43 2021	1627975963	0	1332	1332	1331
Tue Aug 03 16:32:38 2021	1627975958	0	1341	1341	1340
Tue Aug 03 16:32:40 2021	1627975960	0	1342	1342	1341
Tue Aug 03 16:32:33 2021	1627975953	0	1347	1347	1346
Tue Aug 03 16:32:43 2021	1627975963	0	1353	1353	1353
Tue Aug 03 16:32:36 2021	1627975956	0	1361	1361	1360
Tue Aug 03 16:32:46 2021	1627975966	0	1366	1367	1366
Tue Aug 03 16:32:45 2021	1627975965	0	1371	1372	1371
Tue Aug 03 16:32:46 2021	1627975966	0	1378	1378	1378
Tue Aug 03 16:32:36 2021	1627975956	0	1381	1381	1381
Tue Aug 03 16:32:33 2021	1627975953	0	1412	1412	1412
Tue Aug 03 16:32:44 2021	1627975964	0	1415	1416	1415
Tue Aug 03 16:32:43 2021	1627975963	0	1424	1424	1423
Tue Aug 03 16:32:46 2021	1627975966	0	1439	1439	1439
Tue Aug 03 16:32:38 2021	1627975958	0	1443	1444	1443
Tue Aug 03 16:32:36 2021	1627975956	0	1444	1444	1443
Tue Aug 03 16:32:44 2021	1627975964	0	1444	1445	1444
Tue Aug 03 16:32:45 2021	1627975965	0	1460	1460	1460
Tue Aug 03 16:32:44 2021	1627975964	0	1463	1463	1462
Tue Aug 03 16:32:38 2021	1627975958	0	1465	1465	1465
Tue Aug 03 16:32:43 2021	1627975963	0	1504	1504	1503
Tue Aug 03 16:32:47 2021	1627975967	0	1527	1528	1527
Tue Aug 03 16:32:34 2021	1627975954	0	1529	1529	1528
Tue Aug 03 16:32:43 2021	1627975963	0	1557	1557	1557
Tue Aug 03 16:32:33 2021	1627975953	0	1565	1565	1564
Tue Aug 03 16:32:43 2021	1627975963	0	1577	1577	1576
Tue Aug 03 16:32:47 2021	1627975967	0	1578	1578	1570
Tue Aug 03 16:32:45 2021	1627975965	0	1592	1593	1592
Tue Aug 03 16:32:44 2021	1627975964	0	1612	1612	1612
Tue Aug 03 16:32:43 2021	1627975963	0	1661	1661	1661
Tue Aug 03 16:32:36 2021	1627975956	0	1724	1724	1723
Tue Aug 03 16:32:37 2021	1627975957	0	1749	1750	1749
Tue Aug 03 16:32:34 2021	1627975954	0	1908	1908	1908
