starttime	seconds	ctime	dtime	ttime	wait
Tue Aug 03 16:31:59 2021	1627975919	0	29	29	24
Tue Aug 03 16:31:59 2021	1627975919	3	153	156	152
Tue Aug 03 16:32:14 2021	1627975934	0	569	569	569
Tue Aug 03 16:32:14 2021	1627975934	0	579	580	579
Tue Aug 03 16:32:14 2021	1627975934	0	595	595	595
Tue Aug 03 16:32:14 2021	1627975934	0	597	597	596
Tue Aug 03 16:32:14 2021	1627975934	0	602	602	602
Tue Aug 03 16:32:14 2021	1627975934	0	603	603	602
Tue Aug 03 16:32:03 2021	1627975923	0	621	622	621
Tue Aug 03 16:31:59 2021	1627975919	2	625	628	625
Tue Aug 03 16:32:02 2021	1627975922	0	635	635	635
Tue Aug 03 16:31:59 2021	1627975919	2	634	636	634
Tue Aug 03 16:32:04 2021	1627975924	0	639	640	639
Tue Aug 03 16:32:02 2021	1627975922	0	643	643	642
Tue Aug 03 16:32:05 2021	1627975925	0	643	643	643
Tue Aug 03 16:32:02 2021	1627975922	0	645	645	644
Tue Aug 03 16:32:01 2021	1627975921	0	647	647	646
Tue Aug 03 16:32:01 2021	1627975921	1	647	647	646
Tue Aug 03 16:32:14 2021	1627975934	0	648	648	647
Tue Aug 03 16:32:02 2021	1627975922	1	649	650	649
Tue Aug 03 16:32:04 2021	1627975924	0	651	652	651
Tue Aug 03 16:32:02 2021	1627975922	0	653	653	652
Tue Aug 03 16:32:01 2021	1627975921	0	654	654	653
Tue Aug 03 16:32:11 2021	1627975931	0	656	656	655
Tue Aug 03 16:32:12 2021	1627975932	0	656	656	655
Tue Aug 03 16:32:01 2021	1627975921	0	657	657	656
Tue Aug 03 16:32:13 2021	1627975933	0	657	657	657
Tue Aug 03 16:31:59 2021	1627975919	2	656	659	656
Tue Aug 03 16:32:11 2021	1627975931	0	659	659	658
Tue Aug 03 16:32:14 2021	1627975934	1	660	661	659
Tue Aug 03 16:32:14 2021	1627975934	0	667	668	666
Tue Aug 03 16:32:02 2021	1627975922	0	670	670	669
Tue Aug 03 16:32:10 2021	1627975930	0	670	670	669
Tue Aug 03 16:32:10 2021	1627975930	0	670	671	670
Tue Aug 03 16:32:02 2021	1627975922	0	672	672	672
Tue Aug 03 16:32:11 2021	1627975931	0	673	673	673
Tue Aug 03 16:32:13 2021	1627975933	0	673	673	673
Tue Aug 03 16:32:07 2021	1627975927	0	674	674	673
Tue Aug 03 16:32:01 2021	1627975921	0	674	675	674
Tue Aug 03 16:32:02 2021	1627975922	0	674	675	674
Tue Aug 03 16:32:02 2021	1627975922	0	674	675	674
Tue Aug 03 16:32:01 2021	1627975921	0	675	676	675
Tue Aug 03 16:32:01 2021	1627975921	0	676	676	675
Tue Aug 03 16:32:01 2021	1627975921	0	676	676	675
Tue Aug 03 16:32:12 2021	1627975932	0	677	677	676
Tue Aug 03 16:32:01 2021	1627975921	0	677	677	677
Tue Aug 03 16:32:02 2021	1627975922	0	677	677	677
Tue Aug 03 16:32:02 2021	1627975922	0	677	677	677
Tue Aug 03 16:32:01 2021	1627975921	0	679	679	679
Tue Aug 03 16:32:12 2021	1627975932	0	680	680	680
Tue Aug 03 16:32:01 2021	1627975921	0	680	680	680
Tue Aug 03 16:32:11 2021	1627975931	0	680	680	680
Tue Aug 03 16:32:01 2021	1627975921	0	680	681	679
Tue Aug 03 16:32:01 2021	1627975921	1	681	681	680
Tue Aug 03 16:32:11 2021	1627975931	0	681	681	681
Tue Aug 03 16:32:01 2021	1627975921	0	681	681	681
Tue Aug 03 16:32:01 2021	1627975921	0	681	681	681
Tue Aug 03 16:32:01 2021	1627975921	0	681	681	681
Tue Aug 03 16:32:02 2021	1627975922	0	681	682	681
Tue Aug 03 16:32:02 2021	1627975922	0	681	682	681
Tue Aug 03 16:32:14 2021	1627975934	0	681	682	681
Tue Aug 03 16:32:01 2021	1627975921	0	682	682	681
Tue Aug 03 16:32:10 2021	1627975930	0	682	682	681
Tue Aug 03 16:32:01 2021	1627975921	0	683	683	682
Tue Aug 03 16:32:02 2021	1627975922	0	683	683	682
Tue Aug 03 16:32:14 2021	1627975934	0	683	683	683
Tue Aug 03 16:32:01 2021	1627975921	0	684	684	683
Tue Aug 03 16:32:07 2021	1627975927	0	684	684	683
Tue Aug 03 16:32:10 2021	1627975930	0	684	684	682
Tue Aug 03 16:32:11 2021	1627975931	0	684	684	684
Tue Aug 03 16:32:02 2021	1627975922	0	684	685	684
Tue Aug 03 16:32:01 2021	1627975921	0	684	685	683
Tue Aug 03 16:32:01 2021	1627975921	0	686	686	686
Tue Aug 03 16:31:59 2021	1627975919	1	685	687	685
Tue Aug 03 16:32:01 2021	1627975921	0	687	687	686
Tue Aug 03 16:32:01 2021	1627975921	0	687	687	687
Tue Aug 03 16:32:01 2021	1627975921	0	688	688	687
Tue Aug 03 16:32:01 2021	1627975921	0	688	688	688
Tue Aug 03 16:32:04 2021	1627975924	0	689	689	688
Tue Aug 03 16:32:07 2021	1627975927	0	689	689	689
Tue Aug 03 16:32:14 2021	1627975934	0	690	690	689
Tue Aug 03 16:32:01 2021	1627975921	1	690	690	689
Tue Aug 03 16:32:12 2021	1627975932	0	691	691	690
Tue Aug 03 16:32:11 2021	1627975931	0	691	691	690
Tue Aug 03 16:32:11 2021	1627975931	0	691	692	691
Tue Aug 03 16:32:11 2021	1627975931	0	692	692	691
Tue Aug 03 16:32:11 2021	1627975931	0	692	692	692
Tue Aug 03 16:32:14 2021	1627975934	0	692	693	691
Tue Aug 03 16:32:11 2021	1627975931	0	693	693	692
Tue Aug 03 16:32:11 2021	1627975931	0	693	693	693
Tue Aug 03 16:32:12 2021	1627975932	0	693	693	693
Tue Aug 03 16:32:11 2021	1627975931	0	694	694	693
Tue Aug 03 16:32:11 2021	1627975931	0	694	694	693
Tue Aug 03 16:32:11 2021	1627975931	0	694	695	694
Tue Aug 03 16:32:14 2021	1627975934	0	695	695	695
Tue Aug 03 16:32:09 2021	1627975929	0	696	696	696
Tue Aug 03 16:32:12 2021	1627975932	0	696	696	696
Tue Aug 03 16:32:11 2021	1627975931	0	696	696	696
Tue Aug 03 16:32:11 2021	1627975931	0	697	697	696
Tue Aug 03 16:32:12 2021	1627975932	0	697	698	697
Tue Aug 03 16:32:07 2021	1627975927	0	698	698	697
Tue Aug 03 16:32:01 2021	1627975921	0	698	698	697
Tue Aug 03 16:32:02 2021	1627975922	0	699	699	699
Tue Aug 03 16:32:11 2021	1627975931	1	699	699	698
Tue Aug 03 16:32:01 2021	1627975921	0	701	701	701
Tue Aug 03 16:32:04 2021	1627975924	0	702	702	701
Tue Aug 03 16:32:14 2021	1627975934	0	702	702	701
Tue Aug 03 16:32:11 2021	1627975931	0	703	703	702
Tue Aug 03 16:32:11 2021	1627975931	0	703	703	703
Tue Aug 03 16:32:03 2021	1627975923	0	703	704	703
Tue Aug 03 16:32:02 2021	1627975922	0	703	704	703
Tue Aug 03 16:32:11 2021	1627975931	0	703	704	701
Tue Aug 03 16:32:10 2021	1627975930	0	704	704	703
Tue Aug 03 16:32:14 2021	1627975934	0	704	704	703
Tue Aug 03 16:32:01 2021	1627975921	0	704	704	703
Tue Aug 03 16:32:02 2021	1627975922	0	704	704	703
Tue Aug 03 16:32:02 2021	1627975922	0	704	704	704
Tue Aug 03 16:32:09 2021	1627975929	0	705	705	704
Tue Aug 03 16:31:59 2021	1627975919	2	703	705	702
Tue Aug 03 16:32:13 2021	1627975933	0	705	705	704
Tue Aug 03 16:32:01 2021	1627975921	0	705	705	704
Tue Aug 03 16:32:01 2021	1627975921	0	705	705	704
Tue Aug 03 16:32:07 2021	1627975927	0	705	705	705
Tue Aug 03 16:32:02 2021	1627975922	0	706	706	705
Tue Aug 03 16:32:11 2021	1627975931	0	706	706	703
Tue Aug 03 16:32:04 2021	1627975924	0	706	706	705
Tue Aug 03 16:32:10 2021	1627975930	0	706	706	705
Tue Aug 03 16:32:02 2021	1627975922	0	706	706	706
Tue Aug 03 16:32:12 2021	1627975932	0	706	706	706
Tue Aug 03 16:32:01 2021	1627975921	0	706	706	706
Tue Aug 03 16:32:13 2021	1627975933	0	706	707	706
Tue Aug 03 16:32:01 2021	1627975921	0	707	707	706
Tue Aug 03 16:32:01 2021	1627975921	0	707	707	706
Tue Aug 03 16:32:04 2021	1627975924	0	707	707	707
Tue Aug 03 16:32:02 2021	1627975922	0	707	707	707
Tue Aug 03 16:32:02 2021	1627975922	0	707	707	707
Tue Aug 03 16:32:02 2021	1627975922	0	707	707	707
Tue Aug 03 16:32:03 2021	1627975923	0	707	707	707
Tue Aug 03 16:32:10 2021	1627975930	0	707	708	707
Tue Aug 03 16:32:02 2021	1627975922	0	707	708	707
Tue Aug 03 16:32:02 2021	1627975922	0	707	708	707
Tue Aug 03 16:32:03 2021	1627975923	0	708	708	707
Tue Aug 03 16:32:02 2021	1627975922	0	708	708	707
Tue Aug 03 16:32:01 2021	1627975921	0	708	708	707
Tue Aug 03 16:32:01 2021	1627975921	0	708	708	708
Tue Aug 03 16:32:11 2021	1627975931	0	708	708	706
Tue Aug 03 16:32:12 2021	1627975932	0	708	708	708
Tue Aug 03 16:32:12 2021	1627975932	0	708	708	708
Tue Aug 03 16:32:11 2021	1627975931	0	709	709	707
Tue Aug 03 16:32:02 2021	1627975922	0	709	709	708
Tue Aug 03 16:32:02 2021	1627975922	0	709	710	708
Tue Aug 03 16:32:11 2021	1627975931	0	709	710	709
Tue Aug 03 16:32:02 2021	1627975922	0	710	710	709
Tue Aug 03 16:32:12 2021	1627975932	0	710	710	709
Tue Aug 03 16:32:01 2021	1627975921	0	710	710	709
Tue Aug 03 16:32:02 2021	1627975922	0	710	710	709
Tue Aug 03 16:32:02 2021	1627975922	0	710	710	710
Tue Aug 03 16:32:02 2021	1627975922	0	710	710	710
Tue Aug 03 16:32:02 2021	1627975922	0	710	710	709
Tue Aug 03 16:32:11 2021	1627975931	0	710	710	710
Tue Aug 03 16:32:10 2021	1627975930	0	710	711	710
Tue Aug 03 16:32:12 2021	1627975932	0	711	711	710
Tue Aug 03 16:32:02 2021	1627975922	0	711	711	710
Tue Aug 03 16:32:12 2021	1627975932	0	711	711	710
Tue Aug 03 16:32:04 2021	1627975924	0	711	711	709
Tue Aug 03 16:32:11 2021	1627975931	0	711	711	710
Tue Aug 03 16:32:01 2021	1627975921	0	711	711	711
Tue Aug 03 16:32:02 2021	1627975922	0	711	711	710
Tue Aug 03 16:32:09 2021	1627975929	1	710	711	702
Tue Aug 03 16:32:04 2021	1627975924	0	711	711	711
Tue Aug 03 16:32:10 2021	1627975930	0	711	712	711
Tue Aug 03 16:32:04 2021	1627975924	0	711	712	711
Tue Aug 03 16:32:01 2021	1627975921	0	712	712	711
Tue Aug 03 16:32:12 2021	1627975932	0	711	712	711
Tue Aug 03 16:32:12 2021	1627975932	0	712	712	710
Tue Aug 03 16:32:10 2021	1627975930	0	712	712	711
Tue Aug 03 16:32:02 2021	1627975922	0	712	712	712
Tue Aug 03 16:32:12 2021	1627975932	0	712	712	711
Tue Aug 03 16:32:12 2021	1627975932	0	712	712	712
Tue Aug 03 16:32:09 2021	1627975929	0	712	712	712
Tue Aug 03 16:32:01 2021	1627975921	0	712	712	712
Tue Aug 03 16:32:02 2021	1627975922	0	712	712	712
Tue Aug 03 16:32:13 2021	1627975933	0	712	713	712
Tue Aug 03 16:32:12 2021	1627975932	0	712	713	712
Tue Aug 03 16:32:01 2021	1627975921	0	712	713	712
Tue Aug 03 16:32:10 2021	1627975930	0	713	713	712
Tue Aug 03 16:32:03 2021	1627975923	0	713	713	712
Tue Aug 03 16:32:12 2021	1627975932	0	713	713	712
Tue Aug 03 16:32:09 2021	1627975929	0	713	713	712
Tue Aug 03 16:32:12 2021	1627975932	0	713	713	713
Tue Aug 03 16:32:14 2021	1627975934	0	713	714	713
Tue Aug 03 16:32:02 2021	1627975922	0	714	714	713
Tue Aug 03 16:32:04 2021	1627975924	0	714	714	713
Tue Aug 03 16:32:13 2021	1627975933	0	714	714	714
Tue Aug 03 16:32:04 2021	1627975924	0	714	714	714
Tue Aug 03 16:32:04 2021	1627975924	0	714	714	714
Tue Aug 03 16:32:07 2021	1627975927	0	714	715	714
Tue Aug 03 16:32:12 2021	1627975932	0	714	715	714
Tue Aug 03 16:32:01 2021	1627975921	0	714	715	713
Tue Aug 03 16:32:02 2021	1627975922	0	714	715	714
Tue Aug 03 16:32:01 2021	1627975921	0	715	715	714
Tue Aug 03 16:32:11 2021	1627975931	0	714	715	714
Tue Aug 03 16:32:01 2021	1627975921	0	715	715	714
Tue Aug 03 16:32:02 2021	1627975922	0	715	715	713
Tue Aug 03 16:32:03 2021	1627975923	0	715	715	714
Tue Aug 03 16:32:11 2021	1627975931	0	715	715	715
Tue Aug 03 16:32:13 2021	1627975933	0	715	715	715
Tue Aug 03 16:32:01 2021	1627975921	0	715	715	715
Tue Aug 03 16:32:12 2021	1627975932	0	715	715	714
Tue Aug 03 16:32:10 2021	1627975930	0	715	715	714
Tue Aug 03 16:32:12 2021	1627975932	1	715	716	714
Tue Aug 03 16:32:12 2021	1627975932	0	715	716	715
Tue Aug 03 16:32:02 2021	1627975922	0	715	716	715
Tue Aug 03 16:32:07 2021	1627975927	0	716	716	714
Tue Aug 03 16:32:12 2021	1627975932	0	715	716	715
Tue Aug 03 16:32:05 2021	1627975925	0	716	716	714
Tue Aug 03 16:32:02 2021	1627975922	0	716	716	715
Tue Aug 03 16:32:04 2021	1627975924	0	716	716	715
Tue Aug 03 16:32:09 2021	1627975929	0	716	716	716
Tue Aug 03 16:32:02 2021	1627975922	0	716	716	716
Tue Aug 03 16:32:12 2021	1627975932	0	716	717	716
Tue Aug 03 16:32:04 2021	1627975924	0	717	717	716
Tue Aug 03 16:32:01 2021	1627975921	0	717	717	716
Tue Aug 03 16:32:02 2021	1627975922	0	717	717	716
Tue Aug 03 16:32:10 2021	1627975930	0	717	717	715
Tue Aug 03 16:32:02 2021	1627975922	0	717	717	716
Tue Aug 03 16:32:12 2021	1627975932	0	717	717	716
Tue Aug 03 16:32:13 2021	1627975933	0	717	717	716
Tue Aug 03 16:32:11 2021	1627975931	0	717	717	716
Tue Aug 03 16:32:04 2021	1627975924	0	717	717	716
Tue Aug 03 16:32:11 2021	1627975931	0	717	717	717
Tue Aug 03 16:32:12 2021	1627975932	0	717	717	717
Tue Aug 03 16:32:01 2021	1627975921	0	717	717	715
Tue Aug 03 16:32:12 2021	1627975932	0	718	718	717
Tue Aug 03 16:32:12 2021	1627975932	0	718	718	717
Tue Aug 03 16:32:02 2021	1627975922	0	718	718	717
Tue Aug 03 16:32:01 2021	1627975921	0	718	718	717
Tue Aug 03 16:32:12 2021	1627975932	0	718	719	718
Tue Aug 03 16:32:11 2021	1627975931	0	719	719	718
Tue Aug 03 16:32:10 2021	1627975930	0	719	719	718
Tue Aug 03 16:32:02 2021	1627975922	0	719	719	718
Tue Aug 03 16:32:02 2021	1627975922	0	719	719	718
Tue Aug 03 16:32:05 2021	1627975925	0	719	719	719
Tue Aug 03 16:32:11 2021	1627975931	0	719	719	719
Tue Aug 03 16:32:02 2021	1627975922	0	719	719	719
Tue Aug 03 16:32:02 2021	1627975922	0	719	719	719
Tue Aug 03 16:32:01 2021	1627975921	0	720	720	718
Tue Aug 03 16:32:08 2021	1627975928	0	720	720	719
Tue Aug 03 16:32:01 2021	1627975921	0	720	720	718
Tue Aug 03 16:32:12 2021	1627975932	0	720	720	719
Tue Aug 03 16:32:12 2021	1627975932	0	720	720	720
Tue Aug 03 16:32:11 2021	1627975931	0	720	720	720
Tue Aug 03 16:32:12 2021	1627975932	0	720	720	719
Tue Aug 03 16:32:02 2021	1627975922	0	720	721	720
Tue Aug 03 16:32:01 2021	1627975921	0	720	721	720
Tue Aug 03 16:32:09 2021	1627975929	0	720	721	720
Tue Aug 03 16:32:05 2021	1627975925	0	721	721	719
Tue Aug 03 16:32:13 2021	1627975933	0	721	721	720
Tue Aug 03 16:32:02 2021	1627975922	0	721	721	720
Tue Aug 03 16:32:05 2021	1627975925	0	721	721	720
Tue Aug 03 16:32:04 2021	1627975924	0	721	721	721
Tue Aug 03 16:32:02 2021	1627975922	0	721	721	714
Tue Aug 03 16:32:04 2021	1627975924	0	721	721	721
Tue Aug 03 16:32:02 2021	1627975922	0	721	721	721
Tue Aug 03 16:32:11 2021	1627975931	0	721	722	721
Tue Aug 03 16:32:07 2021	1627975927	0	721	722	721
Tue Aug 03 16:32:02 2021	1627975922	0	722	722	721
Tue Aug 03 16:32:14 2021	1627975934	0	722	722	721
Tue Aug 03 16:32:11 2021	1627975931	0	722	722	721
Tue Aug 03 16:32:13 2021	1627975933	0	722	722	722
Tue Aug 03 16:32:14 2021	1627975934	0	722	722	721
Tue Aug 03 16:32:11 2021	1627975931	0	722	722	722
Tue Aug 03 16:32:02 2021	1627975922	0	722	723	722
Tue Aug 03 16:32:12 2021	1627975932	0	722	723	722
Tue Aug 03 16:32:11 2021	1627975931	0	723	723	722
Tue Aug 03 16:32:13 2021	1627975933	0	723	723	723
Tue Aug 03 16:32:13 2021	1627975933	0	723	723	723
Tue Aug 03 16:32:01 2021	1627975921	0	723	723	722
Tue Aug 03 16:32:12 2021	1627975932	0	723	723	722
Tue Aug 03 16:32:02 2021	1627975922	0	723	724	715
Tue Aug 03 16:32:12 2021	1627975932	0	724	724	723
Tue Aug 03 16:32:05 2021	1627975925	0	724	724	723
Tue Aug 03 16:32:05 2021	1627975925	0	724	724	723
Tue Aug 03 16:32:12 2021	1627975932	0	724	724	723
Tue Aug 03 16:32:12 2021	1627975932	0	724	724	723
Tue Aug 03 16:32:12 2021	1627975932	0	724	724	724
Tue Aug 03 16:32:13 2021	1627975933	0	724	724	723
Tue Aug 03 16:32:02 2021	1627975922	0	724	725	723
Tue Aug 03 16:32:13 2021	1627975933	0	725	725	724
Tue Aug 03 16:32:13 2021	1627975933	0	724	725	724
Tue Aug 03 16:32:14 2021	1627975934	0	725	725	724
Tue Aug 03 16:32:02 2021	1627975922	0	725	725	724
Tue Aug 03 16:32:10 2021	1627975930	1	724	725	723
Tue Aug 03 16:32:13 2021	1627975933	0	725	725	724
Tue Aug 03 16:32:13 2021	1627975933	0	725	725	725
Tue Aug 03 16:32:01 2021	1627975921	0	725	725	725
Tue Aug 03 16:32:05 2021	1627975925	0	725	725	725
Tue Aug 03 16:32:12 2021	1627975932	0	725	725	725
Tue Aug 03 16:31:59 2021	1627975919	1	724	725	724
Tue Aug 03 16:32:02 2021	1627975922	0	725	725	725
Tue Aug 03 16:32:05 2021	1627975925	0	725	725	725
Tue Aug 03 16:32:05 2021	1627975925	0	725	726	725
Tue Aug 03 16:32:12 2021	1627975932	0	725	726	725
Tue Aug 03 16:32:02 2021	1627975922	0	726	726	725
Tue Aug 03 16:32:13 2021	1627975933	0	726	726	725
Tue Aug 03 16:32:02 2021	1627975922	0	726	726	725
Tue Aug 03 16:32:12 2021	1627975932	0	726	726	725
Tue Aug 03 16:32:11 2021	1627975931	0	726	726	726
Tue Aug 03 16:32:09 2021	1627975929	0	726	726	726
Tue Aug 03 16:32:13 2021	1627975933	0	726	726	726
Tue Aug 03 16:32:10 2021	1627975930	0	726	726	725
Tue Aug 03 16:32:12 2021	1627975932	0	727	727	726
Tue Aug 03 16:32:13 2021	1627975933	0	727	727	726
Tue Aug 03 16:32:08 2021	1627975928	0	727	727	727
Tue Aug 03 16:32:08 2021	1627975928	0	727	727	726
Tue Aug 03 16:32:05 2021	1627975925	0	727	727	726
Tue Aug 03 16:32:13 2021	1627975933	0	727	727	727
Tue Aug 03 16:32:13 2021	1627975933	0	727	727	727
Tue Aug 03 16:32:02 2021	1627975922	0	728	728	727
Tue Aug 03 16:32:10 2021	1627975930	0	728	728	727
Tue Aug 03 16:32:11 2021	1627975931	0	728	728	728
Tue Aug 03 16:32:13 2021	1627975933	0	728	728	727
Tue Aug 03 16:32:12 2021	1627975932	0	728	728	728
Tue Aug 03 16:32:13 2021	1627975933	0	728	728	728
Tue Aug 03 16:32:11 2021	1627975931	0	728	729	728
Tue Aug 03 16:32:04 2021	1627975924	0	728	729	728
Tue Aug 03 16:32:13 2021	1627975933	0	729	729	728
Tue Aug 03 16:32:01 2021	1627975921	0	729	729	728
Tue Aug 03 16:32:13 2021	1627975933	0	729	729	728
Tue Aug 03 16:32:12 2021	1627975932	0	729	729	728
Tue Aug 03 16:32:10 2021	1627975930	0	729	729	729
Tue Aug 03 16:32:13 2021	1627975933	0	729	729	728
Tue Aug 03 16:32:09 2021	1627975929	0	729	729	729
Tue Aug 03 16:32:13 2021	1627975933	0	729	730	728
Tue Aug 03 16:32:13 2021	1627975933	0	729	730	729
Tue Aug 03 16:32:04 2021	1627975924	0	730	730	729
Tue Aug 03 16:32:12 2021	1627975932	0	730	730	729
Tue Aug 03 16:32:14 2021	1627975934	0	730	730	729
Tue Aug 03 16:32:02 2021	1627975922	0	730	730	730
Tue Aug 03 16:32:13 2021	1627975933	0	730	730	730
Tue Aug 03 16:32:10 2021	1627975930	0	731	731	730
Tue Aug 03 16:32:12 2021	1627975932	0	731	731	730
Tue Aug 03 16:32:07 2021	1627975927	0	731	731	730
Tue Aug 03 16:32:12 2021	1627975932	0	731	731	730
Tue Aug 03 16:32:01 2021	1627975921	1	731	731	730
Tue Aug 03 16:32:14 2021	1627975934	0	731	731	730
Tue Aug 03 16:32:14 2021	1627975934	0	731	732	731
Tue Aug 03 16:32:11 2021	1627975931	0	731	732	731
Tue Aug 03 16:32:02 2021	1627975922	0	732	732	731
Tue Aug 03 16:32:12 2021	1627975932	0	732	732	731
Tue Aug 03 16:32:01 2021	1627975921	0	732	732	731
Tue Aug 03 16:32:08 2021	1627975928	0	732	732	731
Tue Aug 03 16:32:01 2021	1627975921	0	732	732	731
Tue Aug 03 16:32:14 2021	1627975934	0	732	732	732
Tue Aug 03 16:32:04 2021	1627975924	0	732	732	731
Tue Aug 03 16:32:02 2021	1627975922	0	732	732	731
Tue Aug 03 16:32:11 2021	1627975931	0	732	732	732
Tue Aug 03 16:32:04 2021	1627975924	0	732	732	732
Tue Aug 03 16:32:10 2021	1627975930	0	732	733	732
Tue Aug 03 16:32:13 2021	1627975933	0	732	733	732
Tue Aug 03 16:32:11 2021	1627975931	0	733	733	732
Tue Aug 03 16:32:05 2021	1627975925	0	733	733	732
Tue Aug 03 16:32:04 2021	1627975924	0	733	733	731
Tue Aug 03 16:32:01 2021	1627975921	0	733	733	732
Tue Aug 03 16:32:13 2021	1627975933	0	733	733	732
Tue Aug 03 16:32:01 2021	1627975921	0	733	733	733
Tue Aug 03 16:32:05 2021	1627975925	0	733	734	733
Tue Aug 03 16:32:11 2021	1627975931	0	734	734	733
Tue Aug 03 16:32:13 2021	1627975933	0	734	734	733
Tue Aug 03 16:32:12 2021	1627975932	0	734	734	733
Tue Aug 03 16:32:09 2021	1627975929	0	734	734	733
Tue Aug 03 16:32:11 2021	1627975931	0	734	734	733
Tue Aug 03 16:32:12 2021	1627975932	0	734	734	733
Tue Aug 03 16:32:04 2021	1627975924	0	734	734	733
Tue Aug 03 16:32:05 2021	1627975925	0	734	734	733
Tue Aug 03 16:32:02 2021	1627975922	0	734	734	733
Tue Aug 03 16:32:07 2021	1627975927	0	734	734	734
Tue Aug 03 16:32:13 2021	1627975933	0	734	734	733
Tue Aug 03 16:32:13 2021	1627975933	0	734	734	733
Tue Aug 03 16:32:02 2021	1627975922	0	734	735	734
Tue Aug 03 16:32:11 2021	1627975931	0	734	735	733
Tue Aug 03 16:32:09 2021	1627975929	0	735	735	734
Tue Aug 03 16:32:11 2021	1627975931	0	735	735	735
Tue Aug 03 16:32:10 2021	1627975930	0	735	735	735
Tue Aug 03 16:32:03 2021	1627975923	0	735	735	735
Tue Aug 03 16:32:06 2021	1627975926	0	736	736	735
Tue Aug 03 16:32:10 2021	1627975930	0	736	736	735
Tue Aug 03 16:32:02 2021	1627975922	0	736	736	735
Tue Aug 03 16:32:02 2021	1627975922	0	736	736	735
Tue Aug 03 16:32:02 2021	1627975922	0	736	736	735
Tue Aug 03 16:32:13 2021	1627975933	0	736	736	735
Tue Aug 03 16:32:11 2021	1627975931	0	736	736	735
Tue Aug 03 16:32:04 2021	1627975924	0	736	736	735
Tue Aug 03 16:32:13 2021	1627975933	0	736	736	735
Tue Aug 03 16:32:01 2021	1627975921	0	736	736	736
Tue Aug 03 16:32:02 2021	1627975922	0	736	736	735
Tue Aug 03 16:32:01 2021	1627975921	0	736	736	735
Tue Aug 03 16:32:04 2021	1627975924	0	736	736	735
Tue Aug 03 16:32:13 2021	1627975933	0	736	736	735
Tue Aug 03 16:32:02 2021	1627975922	0	736	736	736
Tue Aug 03 16:32:13 2021	1627975933	0	736	736	736
Tue Aug 03 16:32:10 2021	1627975930	0	736	736	736
Tue Aug 03 16:32:10 2021	1627975930	0	736	736	736
Tue Aug 03 16:32:11 2021	1627975931	0	736	737	734
Tue Aug 03 16:32:11 2021	1627975931	1	736	737	734
Tue Aug 03 16:32:12 2021	1627975932	0	736	737	736
Tue Aug 03 16:32:02 2021	1627975922	0	736	737	735
Tue Aug 03 16:32:02 2021	1627975922	0	736	737	735
Tue Aug 03 16:32:02 2021	1627975922	0	737	737	736
Tue Aug 03 16:32:11 2021	1627975931	0	737	737	735
Tue Aug 03 16:32:01 2021	1627975921	0	737	737	736
Tue Aug 03 16:32:04 2021	1627975924	0	737	737	736
Tue Aug 03 16:32:11 2021	1627975931	0	737	737	737
Tue Aug 03 16:32:14 2021	1627975934	0	737	737	737
Tue Aug 03 16:32:02 2021	1627975922	0	737	738	737
Tue Aug 03 16:32:11 2021	1627975931	0	737	738	737
Tue Aug 03 16:32:13 2021	1627975933	0	737	738	737
Tue Aug 03 16:32:12 2021	1627975932	0	737	738	737
Tue Aug 03 16:32:12 2021	1627975932	0	738	738	737
Tue Aug 03 16:32:01 2021	1627975921	0	737	738	737
Tue Aug 03 16:32:02 2021	1627975922	0	738	738	737
Tue Aug 03 16:32:12 2021	1627975932	0	738	738	737
Tue Aug 03 16:32:01 2021	1627975921	0	738	738	737
Tue Aug 03 16:32:11 2021	1627975931	0	738	738	737
Tue Aug 03 16:32:12 2021	1627975932	0	738	738	737
Tue Aug 03 16:32:11 2021	1627975931	0	738	738	737
Tue Aug 03 16:32:11 2021	1627975931	0	738	738	737
Tue Aug 03 16:32:11 2021	1627975931	0	738	738	738
Tue Aug 03 16:32:07 2021	1627975927	0	738	738	737
Tue Aug 03 16:32:01 2021	1627975921	0	738	738	738
Tue Aug 03 16:32:11 2021	1627975931	0	738	738	738
Tue Aug 03 16:32:09 2021	1627975929	0	738	738	738
Tue Aug 03 16:32:10 2021	1627975930	0	738	738	737
Tue Aug 03 16:32:11 2021	1627975931	1	738	738	737
Tue Aug 03 16:32:02 2021	1627975922	0	738	738	737
Tue Aug 03 16:32:07 2021	1627975927	0	738	738	737
Tue Aug 03 16:32:11 2021	1627975931	0	738	738	738
Tue Aug 03 16:32:10 2021	1627975930	0	738	738	738
Tue Aug 03 16:32:12 2021	1627975932	0	738	738	738
Tue Aug 03 16:32:01 2021	1627975921	0	738	739	738
Tue Aug 03 16:32:08 2021	1627975928	0	738	739	738
Tue Aug 03 16:32:02 2021	1627975922	0	739	739	738
Tue Aug 03 16:32:11 2021	1627975931	0	739	739	738
Tue Aug 03 16:32:06 2021	1627975926	0	739	739	738
Tue Aug 03 16:32:10 2021	1627975930	0	739	739	738
Tue Aug 03 16:32:13 2021	1627975933	0	739	739	739
Tue Aug 03 16:32:01 2021	1627975921	0	739	739	739
Tue Aug 03 16:32:11 2021	1627975931	0	739	739	739
Tue Aug 03 16:32:13 2021	1627975933	0	739	739	739
Tue Aug 03 16:32:04 2021	1627975924	0	739	739	739
